family	family_ncorr	pb_robot_SNPage	Index	Sample ID	Call Rate	Gender	p05 Grn	p50 Grn	p95 Grn	p05 Red	p50 Red	p95 Red	p10 GC	p50 GC	Rep Error Rate	PC Error Rate	PPC Error Rate	Aux	Genotype	Score	Subset	Array Info.Sentrix ID	Array Info.Sentrix Position
1	1ncorr	0	516	B00D6L1	0.9381511	Unknown	1282	6160	23785	1993	11478	29731	0.4395117	0.7507953	 	0.007633588	 	0		0.00		5709326054	R03C04
11	11ncorr	0	517	B00D6IK	0.9394531	Unknown	1884	7763	28526	2732	13204	32403	0.4448446	0.7502677	 	0.005544005	 	0		0.00		5709326053	R04C01
11	11ncorr	0	518	B00D6IS	0.9472656	Unknown	1538	6021	25441	2809	14920	34035	0.4308999	0.7493757	 	0.006872852	 	0		0.00		5709326053	R04C02
3famoz_A4	A4	0	519	B00D7MH	0.9459636	Unknown	1569	7043	26857	2480	14050	33243	0.4306242	0.75049	 	0.00	0.00	0		0.00		5709326053	R04C03
9	9ncorr	0	520	B00D6J9	0.9368489	Unknown	1350	5649	24675	2498	14239	33868	0.4406029	0.7515529	 	0.004169562	 	0		0.00		5709326053	R04C04
13	13ncorr	0	521	B00D6JH	0.9342448	Unknown	1101	4896	21331	1912	11427	29573	0.4405962	0.7502677	 	0.002787456	 	0		0.00		5709326055	R04C01
10	10ncorr	0	522	B00D6JP	0.9446614	Unknown	1124	4886	20662	1922	10678	28684	0.4292146	0.7488737	 	0.002756719	 	0		0.00		5709326055	R04C02
1	1ncorr	0	523	B00D6JW	0.9388021	Unknown	1464	6641	25952	2386	12825	33620	0.4362901	0.7506427	 	0.004160888	 	0		0.00		5709326055	R04C03
14	14ncorr	0	524	B00D6K5	0.9368489	Unknown	1080	4994	20343	1974	10849	29645	0.4428281	0.7508189	 	0.003474635	 	0		0.00		5709326055	R04C04
5	5ncorr	0	525	B00D6KC	0.9394531	Unknown	1360	6100	23535	2017	10482	29012	0.4392879	0.7507953	 	0.006237006	 	0		0.00		5709326054	R04C01
5	5ncorr	0	526	B00D6KL	0.9335938	Unknown	1415	6152	24306	2167	10901	29271	0.4466031	0.7514639	 	0.0027894	 	0		0.00		5709326054	R04C02
15	15ncorr	0	527	B00D6KU	0.9401042	Unknown	1387	6303	24789	1951	10931	27957	0.4370925	0.7506427	 	0.005540166	 	0		0.00		5709326054	R04C03
12	12ncorr	0	528	B00D6L2	0.9270833	Unknown	778	3385	15008	1323	6997	21174	0.4458554	0.7439359	 	0.005617978	 	0		0.00		5709326054	R04C04
14	14ncorr	0	529	B00D6IL	0.9446614	Unknown	1551	6899	27793	2431	14278	33763	0.4387701	0.7493784	 	0.004824259	 	0		0.00		5709326053	R05C01
8	8ncorr	0	530	B00D6IT	0.9466146	Unknown	1652	7366	29627	2598	14177	35518	0.4301124	0.7483567	 	0.008940853	 	0		0.00		5709326053	R05C02
14	14ncorr	0	531	B00D6J2	0.9427083	Unknown	1560	6674	27542	2594	13905	33706	0.4357332	0.7498221	 	0.002071823	 	0		0.00		5709326053	R05C03
15	15ncorr	0	532	B00D6JA	0.9414063	Unknown	1554	6452	26942	2609	13387	32984	0.4391595	0.750331	 	0.004840941	 	0		0.00		5709326053	R05C04
4	4ncorr	0	533	B00D6JI	0.9361979	Unknown	1469	7018	26417	2123	11104	29858	0.429609	0.7497959	 	0.001390821	 	0		0.00		5709326055	R05C01
14	14ncorr	0	534	B00D6JQ	0.9407552	Unknown	1361	6673	25905	2261	13093	35219	0.4377518	0.75049	 	0.004152249	 	0		0.00		5709326055	R05C02
15	15ncorr	0	535	B00D6JX	0.9381511	Unknown	1504	7361	27439	2039	11627	31882	0.4357591	0.7513749	 	0.003469813	 	0		0.00		5709326055	R05C03
4	4ncorr	0	536	B00D6K6	0.9192708	Unknown	1159	5460	21032	2263	12329	31095	0.4228962	0.7384679	 	0.003541077	 	0		0.00		5709326055	R05C04
11	11ncorr	0	537	B00D6KD	0.9394531	Unknown	1380	6262	25306	2368	13619	32593	0.4373832	0.75049	 	0.002772003	 	0		0.00		5709326054	R05C01
9	9ncorr	0	538	B00D6KN	0.9348958	Unknown	1317	6320	23269	2252	12822	31457	0.4447109	0.7505315	 	0.002785515	 	0		0.00		5709326054	R05C02
7	7ncorr	0	539	B00D6KV	0.9459636	Unknown	1340	6461	25409	2060	11651	29932	0.4332284	0.7493241	 	0.004817619	 	0		0.00		5709326054	R05C03
10	10ncorr	0	540	B00D6L3	0.9368489	Unknown	1353	6021	24165	2291	12555	31660	0.4392563	0.7493241	 	0.00694927	 	0		0.00		5709326054	R05C04
98	98ncorr	0	541	B00D6IM	0.9479167	Unknown	1385	6441	24839	2302	13242	32409	0.4362972	0.7493492	 	 	 	0		0.00		5709326053	R06C01
12	12ncorr	0	542	B00D6IV	0.9427083	Unknown	1652	6781	25888	2748	12861	32393	0.4372655	0.7506427	 	0.006215469	 	0		0.00		5709326053	R06C02
7	7ncorr	0	543	B00D6J3	0.9414063	Unknown	1463	6699	25588	2312	12755	31969	0.4324235	0.7503788	 	0.004840941	 	0		0.00		5709326053	R06C03
2famoz_3P	3P	0	544	B00D7ML	0.9433594	Unknown	1387	6161	24733	2466	13573	30646	0.440948	0.7507953	 	 	 	0		0.00		5709326053	R06C04
16	16ncorr	0	545	B00D6JJ	0.9407552	Unknown	1424	6173	25206	2395	12894	34218	0.4386719	0.7509004	 	0.004152249	 	0		0.00		5709326055	R06C01
11	11ncorr	0	546	B00D6JR	0.9401042	Unknown	1487	7200	28018	2404	14340	36162	0.44031	0.7514639	 	0.005540166	 	0		0.00		5709326055	R06C02
7	7ncorr	0	547	B00D6JZ	0.9407552	Unknown	1388	7006	27220	2025	13034	33872	0.4408416	0.75049	 	0.005536332	 	0		0.00		5709326055	R06C03
11	11ncorr	0	548	B00D6K7	0.9361979	Unknown	1298	6213	24472	2369	13209	34798	0.441388	0.7514639	 	0.007649513	 	0		0.00		5709326055	R06C04
8	8ncorr	0	549	B00D6KE	0.9394531	Unknown	1544	7148	26630	2212	11725	30765	0.4402104	0.7509004	 	0.004158004	 	0		0.00		5709326054	R06C01
11	11ncorr	0	550	B00D6KO	0.9309896	Unknown	818	4103	16799	1347	8527	23009	0.4477562	0.7517447	 	0.004895105	 	0		0.00		5709326054	R06C02
98	98ncorr	0	551	B00D6KW	0.9394531	Unknown	1268	6142	23676	2199	12567	31113	0.4339212	0.7513589	 	 	 	0		0.00		5709326054	R06C03
10	10ncorr	0	552	B00D6L4	0.9440104	Unknown	1321	6455	24073	2181	12219	30890	0.4354516	0.7503788	 	0.003448276	 	0		0.00		5709326054	R06C04
14	14ncorr	0	553	B00D6IN	0.9446614	Unknown	1595	7106	27526	2790	13931	34532	0.4279756	0.748841	 	0.003445899	 	0		0.00		5709326053	R07C01
9	9ncorr	0	554	B00D6IW	0.9453125	Unknown	1848	8039	30139	2751	12764	32772	0.4309782	0.7485909	 	0.002754821	 	0		0.00		5709326053	R07C02
14	14ncorr	0	555	B00D6J4	0.9401042	Unknown	1346	6041	23862	2304	12079	29750	0.4379315	0.7503788	 	0.001385042	 	0		0.00		5709326053	R07C03
5	5ncorr	0	556	B00D6JB	0.9407552	Unknown	1397	6196	24781	2365	12436	31068	0.4453389	0.7493674	 	0.001384083	 	0		0.00		5709326053	R07C04
11	11ncorr	0	557	B00D6JK	0.9394531	Unknown	1226	5747	22488	2131	11529	31757	0.4407777	0.75049	 	0.005544005	 	0		0.00		5709326055	R07C01
2famoz_3P	3P	0	558	B00D7ML	0.9485677	Unknown	1341	6087	24766	2508	13912	33904	0.4304572	0.7488737	 	 	 	0		0.00		5709326055	R07C02
7	7ncorr	0	559	B00D6K0	0.9316406	Unknown	1084	5408	22817	1853	11547	32454	0.4356298	0.7513749	 	0.002795248	 	0		0.00		5709326055	R07C03
WATER	WATER	0	560	WATER	0.3697917	Unknown	268	563	6386	528	1228	16361	0.3210905	0.5708097	 	 	 	0		0.00		5709326055	R07C04
14	14ncorr	0	561	B00D6KF	0.9388021	Unknown	1281	6297	24645	2101	11567	31908	0.4385386	0.7503788	 	0.003467406	 	0		0.00		5709326054	R07C01
1	1ncorr	0	562	B00D6KP	0.9303386	Unknown	1184	5491	22503	2060	11161	29916	0.4458327	0.7513589	 	0.00209937	 	0		0.00		5709326054	R07C02
11	11ncorr	0	563	B00D6KX	0.9238281	Unknown	1175	5065	21619	2197	12441	30042	0.428234	0.7437466	 	0.003523608	 	0		0.00		5709326054	R07C03
10	10ncorr	0	564	B00D6L5	0.9375	Unknown	1226	5728	23278	2245	13132	31761	0.4429968	0.7506427	 	0.008333334	 	0		0.00		5709326054	R07C04
14	14ncorr	0	565	B00D6IO	0.9459636	Unknown	1900	8656	30002	2712	13539	33569	0.4287621	0.7488737	 	0.00550585	 	0		0.00		5709326053	R08C01
8	8ncorr	0	566	B00D6IX	0.9388021	Unknown	1805	6812	26692	3396	15225	35235	0.4317108	0.7455468	 	0.003467406	 	0		0.00		5709326053	R08C02
98	98ncorr	0	567	B00D6J5	0.9446614	Unknown	1339	6071	24745	2355	13208	31442	0.4344701	0.7502677	 	 	 	0		0.00		5709326053	R08C03
7	7ncorr	0	568	B00D6JC	0.9479167	Unknown	1558	6859	26980	2637	13812	32630	0.4290556	0.7486424	 	0.002747253	 	0		0.00		5709326053	R08C04
5	5ncorr	0	569	B00D6JL	0.9329427	Unknown	1223	5876	23911	1883	11199	31126	0.4465602	0.7513749	 	0.001395673	 	0		0.00		5709326055	R08C01
12	12ncorr	0	570	B00D6JS	0.9414063	Unknown	1278	6344	23270	2247	12358	33680	0.4319847	0.749197	 	0.01037344	 	0		0.00		5709326055	R08C02
10	10ncorr	0	571	B00D6K1	0.9407552	Unknown	1307	5995	23339	2252	11662	33071	0.4414184	0.7509004	 	0.003460208	 	0		0.00		5709326055	R08C03
14	14ncorr	0	572	B00D6K8	0.9355469	Unknown	1182	5392	22743	2292	13642	34101	0.4400256	0.7509004	 	0.006263048	 	0		0.00		5709326055	R08C04
11	11ncorr	0	573	B00D6KG	0.9381511	Unknown	1240	5769	23516	2171	12557	31144	0.439911	0.7507953	 	0.007633588	 	0		0.00		5709326054	R08C01
6	6ncorr	0	574	B00D6KQ	0.8971354	Unknown	1098	5055	20128	1911	11020	27954	0.4124655	0.7310909	 	0.003628447	 	0		0.00		5709326054	R08C02
16	16ncorr	0	575	B00D6KY	0.9446614	Unknown	1062	5102	21211	1966	11681	29684	0.4311067	0.7502677	 	0.002756719	 	0		0.00		5709326054	R08C03
6	6ncorr	0	576	B00D6L6	0.9329427	Unknown	1240	5499	22187	2078	10833	29438	0.4387961	0.7517316	 	0.004884857	 	0		0.00		5709326054	R08C04
1	1ncorr	0	577	B00D6L8	0.9407552	Unknown	1463	6113	23927	2027	10138	27166	0.4453291	0.7509004	 	0.009688581	 	0		0.00		5709326080	R01C01
15	15ncorr	0	578	B00D6LF	0.9414063	Unknown	1574	6590	25937	1843	8792	25582	0.4287889	0.7463559	 	0.05463347	 	0		0.00		5709326080	R01C02
11	11ncorr	0	579	B00D6LO	0.9368489	Unknown	1145	5767	22784	1676	10223	26879	0.4431771	0.7515529	 	0.004169562	 	0		0.00		5709326080	R01C03
1	1ncorr	0	580	B00D6LV	0.9388021	Unknown	1404	6238	24953	2132	11786	29577	0.4397849	0.7513669	 	0.006241331	 	0		0.00		5709326080	R01C04
1	1ncorr	0	581	B00D6M2	0.9381511	Unknown	1638	7493	25959	2247	11375	31503	0.4399128	0.7493241	 	0.003469813	 	0		0.00		5709326006	R01C01
16	16ncorr	0	582	B00D6MA	0.9394531	Unknown	1497	6202	23800	2554	12721	31790	0.4356085	0.7502677	 	0.005544005	 	0		0.00		5709326006	R01C02
14	14ncorr	0	583	B00D6MH	0.9440104	Unknown	1371	6965	25802	2379	13865	35293	0.4363708	0.7490989	 	0.003448276	 	0		0.00		5709326006	R01C03
11	11ncorr	0	584	B00D6MP	0.9375	Unknown	1250	6521	25716	2215	13099	33830	0.4362646	0.7514639	 	0.005555556	 	0		0.00		5709326006	R01C04
16	16ncorr	0	585	B00D6MX	0.9401042	Unknown	1461	7127	24675	1919	10212	26533	0.4385406	0.7482557	 	0.005540166	 	0		0.00		5709326001	R01C01
2	2ncorr	0	586	B00D6N5	0.9270833	Unknown	1312	6008	20744	1538	7649	22015	0.4294435	0.742023	 	 	0.0119382	0		0.00		5709326001	R01C02
11	11ncorr	0	587	B00D6NE	0.9511719	Unknown	1604	6978	25287	2424	12594	31150	0.4329662	0.7488737	 	0.004106776	 	0		0.00		5709326001	R01C03
2	2ncorr	0	588	B00D6NM	0.9394531	Unknown	1246	5633	20473	1739	9033	24067	0.4393326	0.7508646	 	 	0.01316701	0		0.00		5709326001	R01C04
12	12ncorr	0	589	B00D6L9	0.9427083	Unknown	1434	6049	23251	1774	8896	25141	0.4362284	0.7501844	 	0.00	 	0		0.00		5709326080	R02C01
13	13ncorr	0	590	B00D6LG	0.9322917	Unknown	1239	6055	24164	1871	10863	27712	0.4427227	0.751745	 	0.03212291	 	0		0.00		5709326080	R02C02
14	14ncorr	0	591	B00D6LP	0.9355469	Unknown	1518	7478	28662	2075	12164	30762	0.4411976	0.7515529	 	0.004175365	 	0		0.00		5709326080	R02C03
1	1ncorr	0	592	B00D6LW	0.9368489	Unknown	1613	7498	28610	2337	12472	33438	0.441281	0.7513589	 	0.007644197	 	0		0.00		5709326080	R02C04
15	15ncorr	0	593	B00D6M3	0.9414063	Unknown	1498	6940	25947	2225	11147	30299	0.4407616	0.7508479	 	0.003457815	 	0		0.00		5709326006	R02C01
11	11ncorr	0	594	B00D6MB	0.9433594	Unknown	1730	7094	28154	3015	15486	36625	0.4376713	0.7513589	 	0.00621118	 	0		0.00		5709326006	R02C02
1	1ncorr	0	595	B00D6MI	0.9427083	Unknown	1421	8414	31614	2310	16286	39528	0.442424	0.7508274	 	0.006906077	 	0		0.00		5709326006	R02C03
10	10ncorr	0	596	B00D6MQ	0.9485677	Unknown	1550	7121	27749	2421	14106	35447	0.4256557	0.748841	 	0.004118051	 	0		0.00		5709326006	R02C04
9	9ncorr	0	597	B00D6MY	0.9440104	Unknown	1675	6982	26688	2742	13785	33518	0.4409134	0.749335	 	0.002068965	 	0		0.00		5709326001	R02C01
1	1ncorr	0	598	B00D6N6	0.9433594	Unknown	1628	7580	26238	2460	11810	31688	0.430967	0.7488737	 	0.004830918	 	0		0.00		5709326001	R02C02
8	8ncorr	0	599	B00D6NF	0.9453125	Unknown	1598	7360	26203	2230	11577	29435	0.4352506	0.7503788	 	0.006198347	 	0		0.00		5709326001	R02C03
2	2ncorr	0	600	B00D6NN	0.9505208	Unknown	1372	6133	22992	2339	12661	29166	0.4378955	0.7490989	 	 	0.01164384	0		0.00		5709326001	R02C04
4	4ncorr	0	601	B00D6LA	0.9296875	Unknown	1317	6243	23086	1796	9373	26288	0.4305159	0.7422825	 	0.004201681	 	0		0.00		5709326080	R03C01
16	16ncorr	0	602	B00D6LH	0.9472656	Unknown	1886	8183	30538	2695	14260	36318	0.4306692	0.7490141	 	0.04810997	 	0		0.00		5709326080	R03C02
12	12ncorr	0	603	B00D6LQ	0.9342448	Unknown	993	5717	20688	1460	9550	24593	0.448034	0.7526258	 	0.006968641	 	0		0.00		5709326080	R03C03
6	6ncorr	0	604	B00D6LX	0.9466146	Unknown	1611	7654	28114	2353	13281	33139	0.4343763	0.7488573	 	0.004814305	 	0		0.00		5709326080	R03C04
14	14ncorr	0	605	B00D6M4	0.9394531	Unknown	1951	8400	30911	2941	14252	37763	0.4329138	0.7507953	 	0.003465004	 	0		0.00		5709326006	R03C01
5	5ncorr	0	606	B00D6MC	0.9446614	Unknown	1800	7471	26993	2823	13629	34794	0.4357144	0.7502677	 	0.004824259	 	0		0.00		5709326006	R03C02
5	5ncorr	0	607	B00D6MJ	0.9394531	Unknown	1684	7514	26901	2705	14550	36272	0.4453203	0.7509004	 	0.001386001	 	0		0.00		5709326006	R03C03
9	9ncorr	0	608	B00D6MR	0.9427083	Unknown	1777	7947	26939	2257	11196	30660	0.4309183	0.7482557	 	0.003453039	 	0		0.00		5709326006	R03C04
9	9ncorr	0	609	B00D6N0	0.9381511	Unknown	1846	7184	27647	2944	14235	35108	0.445569	0.7513589	 	0.004163775	 	0		0.00		5709326001	R03C01
1	1ncorr	0	610	B00D6N7	0.9466146	Unknown	1658	7251	25861	2487	12422	30038	0.4377565	0.7489133	 	0.004126547	 	0		0.00		5709326001	R03C02
11	11ncorr	0	611	B00D6NG	0.9427083	Unknown	1446	6308	23541	2331	12425	29611	0.4407114	0.7508479	 	0.005524862	 	0		0.00		5709326001	R03C03
11	11ncorr	0	612	B00D6NP	0.9427083	Unknown	1501	6061	23999	2275	11829	29572	0.4309638	0.7508479	 	0.005524862	 	0		0.00		5709326001	R03C04
5	5ncorr	0	613	B00D6LB	0.9401042	Unknown	1640	7652	27108	2446	13148	32527	0.4409711	0.7508479	 	0.004847645	 	0		0.00		5709326080	R04C01
14	14ncorr	0	614	B00D6LI	0.9466146	Unknown	1621	7167	27178	2551	13505	33146	0.436002	0.7490989	 	0.07015131	 	0		0.00		5709326080	R04C02
14	14ncorr	0	615	B00D6LR	0.9459636	Unknown	1493	6736	25332	2276	12411	30761	0.4287206	0.75049	 	0.00550585	 	0		0.00		5709326080	R04C03
6	6ncorr	0	616	B00D6LY	0.9459636	Unknown	1421	6623	25056	2143	12742	30108	0.4352191	0.7493241	 	0.002752925	 	0		0.00		5709326080	R04C04
4	4ncorr	0	617	B00D6M5	0.9440104	Unknown	1853	7284	26740	3121	13867	34654	0.4375434	0.7492347	 	0.002068965	 	0		0.00		5709326006	R04C01
2famoz_3P	3P	0	618	B00D7MM	0.9472656	Unknown	1657	7151	26444	2915	15489	35219	0.4382917	0.7493241	0.003842809	 	 	0		0.00		5709326006	R04C02
6	6ncorr	0	619	B00D6MK	0.9446614	Unknown	1532	6806	24964	2463	13763	33279	0.4383826	0.7493241	 	0.00	 	0		0.00		5709326006	R04C03
98	98ncorr	0	620	B00D6MS	0.9427083	Unknown	1510	6582	25130	2412	12129	32722	0.4340573	0.74934	 	 	 	0		0.00		5709326006	R04C04
WATER	WATER	0	621	WATER	0.2669271	Unknown	348	573	9260	646	1031	15601	0.3248865	0.5880504	 	 	 	0		0.00		5709326001	R04C01
6	6ncorr	0	622	B00D6N8	0.9511719	Unknown	1123	5026	19684	1953	10605	26566	0.4316468	0.7484439	 	0.005475702	 	0		0.00		5709326001	R04C02
1	1ncorr	0	623	B00D6NH	0.9492188	Unknown	1704	6836	25259	2584	12516	29845	0.4305409	0.7490989	 	0.007544582	 	0		0.00		5709326001	R04C03
98	98ncorr	0	624	B00D6NR	0.9485677	Unknown	1314	5871	22122	2293	12281	29290	0.4291951	0.748841	 	 	 	0		0.00		5709326001	R04C04
12	12ncorr	0	625	B00D6LC	0.9479167	Unknown	1591	7224	26154	2587	13365	32436	0.4311015	0.7493312	 	0.004120879	 	0		0.00		5709326080	R05C01
9	9ncorr	0	626	B00D6LJ	0.9492188	Unknown	1644	7452	28221	2655	15393	34352	0.4309971	0.7493896	 	0.0569273	 	0		0.00		5709326080	R05C02
98	98ncorr	0	627	B00D6LS	0.9433594	Unknown	1405	6400	24975	2224	12411	29855	0.439548	0.7513589	 	 	 	0		0.00		5709326080	R05C03
2famoz_3P	3P	0	628	B00D7MM	0.9505208	Unknown	1775	7989	28487	2748	15569	34654	0.4349701	0.748893	 	 	 	0		0.00		5709326080	R05C04
1	1ncorr	0	629	B00D6M6	0.9427083	Unknown	1840	7491	29243	3381	17124	39089	0.4383646	0.7508479	 	0.008287293	 	0		0.00		5709326006	R05C01
10	10ncorr	0	630	B00D6MD	0.9472656	Unknown	1806	7204	28255	3429	16738	38079	0.4362206	0.7488737	 	0.006185567	 	0		0.00		5709326006	R05C02
9	9ncorr	0	631	B00D6ML	0.9440104	Unknown	1741	8231	28526	2500	13052	31936	0.4349928	0.749244	 	0.002068965	 	0		0.00		5709326006	R05C03
7	7ncorr	0	632	B00D6MT	0.9453125	Unknown	1575	6954	27543	2773	15538	36065	0.4385435	0.748224	 	0.006198347	 	0		0.00		5709326006	R05C04
2	2ncorr	0	633	B00D6N1	0.9485677	Unknown	1184	5419	19795	1729	9749	24153	0.4381206	0.7502677	 	 	0.01304049	0		0.00		5709326001	R05C01
7	7ncorr	0	634	B00D6N9	0.9440104	Unknown	1649	6897	25984	2724	13331	32137	0.4308287	0.7503788	 	0.006206897	 	0		0.00		5709326001	R05C02
14	14ncorr	0	635	B00D6NI	0.9459636	Unknown	1066	5035	19150	1596	9431	23459	0.4360613	0.7491885	 	0.006882312	 	0		0.00		5709326001	R05C03
98	98ncorr	0	636	B00D6NT	0.9466146	Unknown	1384	6342	22627	2017	10195	26543	0.4309373	0.7503788	 	 	 	0		0.00		5709326001	R05C04
3famoz_A4	A4	0	637	B00D7MH	0.9505208	Unknown	1728	8011	27998	2775	15539	34331	0.4297942	0.7493522	 	0.00	0.00	0		0.00		5709326080	R06C01
15	15ncorr	0	638	B00D6LK	0.9414063	Unknown	1568	7277	26990	2531	14173	33132	0.4442892	0.7499469	 	0.05255878	 	0		0.00		5709326080	R06C02
11	11ncorr	0	639	B00D6LT	0.9401042	Unknown	1529	7545	26328	2188	12159	30105	0.4386395	0.7513669	 	0.005540166	 	0		0.00		5709326080	R06C03
7	7ncorr	0	640	B00D6LZ	0.9466146	Unknown	1656	7305	29050	2479	13914	33636	0.430217	0.7497959	 	0.004126547	 	0		0.00		5709326080	R06C04
6	6ncorr	0	641	B00D6M7	0.9414063	Unknown	1876	8147	29099	3103	15663	37663	0.4428971	0.7506427	 	0.006224066	 	0		0.00		5709326006	R06C01
13	13ncorr	0	642	B00D6ME	0.9440104	Unknown	1650	7029	26652	2607	13503	33511	0.4353887	0.7508285	 	0.002068965	 	0		0.00		5709326006	R06C02
14	14ncorr	0	643	B00D6MM	0.9420573	Unknown	1832	8301	30196	2817	15177	37238	0.4307332	0.7482419	 	0.00552868	 	0		0.00		5709326006	R06C03
10	10ncorr	0	644	B00D6MU	0.9459636	Unknown	1448	6348	25651	2673	14709	34069	0.437694	0.7499822	 	0.002752925	 	0		0.00		5709326006	R06C04
3	3ncorr	0	645	B00D6N2	0.9459636	Unknown	1708	7181	27090	2992	15042	35608	0.437795	0.7507953	 	 	0.01307639	0		0.00		5709326001	R06C01
1	1ncorr	0	646	B00D6NA	0.9505208	Unknown	1522	6854	24140	2535	12828	31871	0.429261	0.7492892	 	0.006849315	 	0		0.00		5709326001	R06C02
12	12ncorr	0	647	B00D6NJ	0.9453125	Unknown	1585	7590	26713	2403	12116	31281	0.4435833	0.7508479	 	0.005509642	 	0		0.00		5709326001	R06C03
9	9ncorr	0	648	B00D6NU	0.9479167	Unknown	1434	6008	24975	2489	14340	32304	0.4297094	0.7497959	 	0.003434066	 	0		0.00		5709326001	R06C04
98	98ncorr	0	649	B00D6LD	0.9466146	Unknown	1677	7341	28203	2671	14970	34293	0.4309823	0.7490989	 	 	 	0		0.00		5709326080	R07C01
11	11ncorr	0	650	B00D6LM	0.9414063	Unknown	1491	6374	25207	2559	14551	33578	0.4446163	0.7508479	 	0.005532504	 	0		0.00		5709326080	R07C02
3famoz_A4	A4	0	651	B00D7MH	0.9446614	Unknown	1724	8170	29061	2796	15956	35759	0.4369371	0.75049	 	0.00	0.00	0		0.00		5709326080	R07C03
10	10ncorr	0	652	B00D6M0	0.9433594	Unknown	1603	7181	27132	2623	14918	34170	0.4388658	0.7507953	 	0.004140787	 	0		0.00		5709326080	R07C04
12	12ncorr	0	653	B00D6M8	0.9440104	Unknown	1881	7834	28790	3098	15807	38337	0.4409148	0.7497959	 	0.004137931	 	0		0.00		5709326006	R07C01
9	9ncorr	0	654	B00D6MF	0.9472656	Unknown	1798	7536	27114	3032	14668	36136	0.435402	0.7502677	 	0.004123711	 	0		0.00		5709326006	R07C02
6	6ncorr	0	655	B00D6MN	0.9420573	Unknown	1838	7580	29011	3118	16140	37524	0.4383649	0.7507953	 	0.007601935	 	0		0.00		5709326006	R07C03
12	12ncorr	0	656	B00D6MV	0.9472656	Unknown	1682	7691	27950	2638	13915	34217	0.4307351	0.7493241	 	0.005498282	 	0		0.00		5709326006	R07C04
5	5ncorr	0	657	B00D6N3	0.9394531	Unknown	1109	4680	19456	1654	8172	24898	0.4399753	0.7487386	 	0.001386001	 	0		0.00		5709326001	R07C01
14	14ncorr	0	658	B00D6NC	0.9440104	Unknown	1543	6725	24518	2558	12850	31827	0.4394026	0.7497959	 	0.002758621	 	0		0.00		5709326001	R07C02
2	2ncorr	0	659	B00D6NK	0.9433594	Unknown	1445	7319	25914	2138	11648	29800	0.4434706	0.7508562	 	 	0.01311249	0		0.00		5709326001	R07C03
2	2ncorr	0	660	B00D6NV	0.9472656	Unknown	1441	6684	23646	2242	11717	29628	0.4293431	0.7493804	 	 	0.01305842	0		0.00		5709326001	R07C04
10	10ncorr	0	661	B00D6LE	0.9433594	Unknown	1298	5773	20706	1852	9608	24831	0.4382995	0.7507953	 	0.002070393	 	0		0.00		5709326080	R08C01
9	9ncorr	0	662	B00D6LN	0.9459636	Unknown	1548	7179	25840	2595	14397	33234	0.4361863	0.7502677	 	0.00550585	 	0		0.00		5709326080	R08C02
11	11ncorr	0	663	B00D6LU	0.9420573	Unknown	1381	6283	23802	2374	13033	30649	0.4382565	0.7507953	 	0.00414651	 	0		0.00		5709326080	R08C03
15	15ncorr	0	664	B00D6M1	0.9401042	Unknown	1642	8288	26951	1911	10345	28099	0.4379812	0.7483443	 	0.0006925208	 	0		0.00		5709326080	R08C04
11	11ncorr	0	665	B00D6M9	0.9192708	Unknown	1675	6804	24519	2860	13378	32692	0.4085937	0.7298399	 	0.004249292	 	0		0.00		5709326006	R08C01
0	15ncorr	0	666	B00D6MG	0.921875	Unknown	1811	7398	28197	3147	15507	37601	0.4002529	0.6916078	 	 	 	0		0.00		5709326006	R08C02
10	10ncorr	0	667	B00D6MO	0.9479167	Unknown	1731	7953	28473	2526	13149	32950	0.4310001	0.7488573	 	0.002747253	 	0		0.00		5709326006	R08C03
1	1ncorr	0	668	B00D6MW	0.9420573	Unknown	1580	7624	27583	2471	13883	36398	0.4390651	0.7507953	 	0.003455425	 	0		0.00		5709326006	R08C04
2	2ncorr	0	669	B00D6N4	0.9492188	Unknown	1634	6855	25090	2876	14411	33480	0.4383692	0.7490989	 	 	0.008916324	0		0.00		5709326001	R08C01
2	2ncorr	0	670	B00D6ND	0.9440104	Unknown	1589	6774	24712	2742	13365	32778	0.4382072	0.7511119	 	 	0.008965517	0		0.00		5709326001	R08C02
4	4ncorr	0	671	B00D6NL	0.9453125	Unknown	1562	6867	25285	2556	13328	31839	0.4304658	0.750221	 	0.00137741	 	0		0.00		5709326001	R08C03
1	1ncorr	0	672	B00D6NW	0.9414063	Unknown	1370	5824	22681	2378	12120	31396	0.4350565	0.7490989	 	0.005532504	 	0		0.00		5709326001	R08C04
9	9ncorr	0	673	B00D6NX	0.9505208	Unknown	2149	8984	33001	3162	15928	38362	0.4270016	0.7482557	 	0.00479452	 	0		0.00		5709326009	R01C01
1	1ncorr	0	674	B00D6O5	0.9453125	Unknown	1732	7758	29004	2453	13162	32298	0.4334799	0.7490277	 	0.004820937	 	0		0.00		5709326009	R01C02
16	16ncorr	0	675	B00D6OC	0.9414063	Unknown	1802	8070	29531	2573	14495	34277	0.4312969	0.7503788	 	0.004840941	 	0		0.00		5709326009	R01C03
3	3ncorr	0	676	B00D6OJ	0.9427083	Unknown	1778	8308	30251	2350	12699	32528	0.4393338	0.7503788	 	 	0.01174033	0		0.00		5709326009	R01C04
